feature,mean_abs_shap
Eubacterium_dolichum_CAG_375,0.00012086998065939872
Actinomyces_sp_oral_taxon_180,0.00011946927443560745
Eikenella_corrodens,0.00011693360453826016
Romboutsia_ilealis,0.00011512465054481403
Mitsuokella_multacida,0.00011276145635047125
Desulfovibrionaceae_bacterium,0.00010693688138524534
Ruminococcus_callidus,0.00010640081081730255
Monoglobus_pectinilyticus,0.00010135556930617087
Actinomyces_sp_oral_taxon_448,9.817136959554089e-05
Fusobacterium_gonidiaformans,9.714857717898898e-05
Bacteroides_faecis_CAG_32,9.660146925938906e-05
Prevotella_sp_885,9.625684901081015e-05
Firmicutes_bacterium_CAG_95,9.312725212585759e-05
Lactobacillus_ruminis,9.223841987929498e-05
Parabacteroides_gordonii,9.194418333172308e-05
Prevotella_sp_CAG_1185,9.14305915558166e-05
Flavonifractor_sp_An10,9.104065220287665e-05
Bacteroides_faecis,9.094771968208641e-05
Streptococcus_sobrinus,8.920612314430575e-05
Alistipes_sp_An66,8.828512527121751e-05
Clostridium_perfringens,8.764155977066124e-05
Prevotella_sp_CAG_1031,8.687895533583101e-05
Succinatimonas_hippei,8.686083083423446e-05
Flavonifractor_sp_An100,8.617851475674713e-05
Clostridium_sp_CAG_413,8.42003342889468e-05
Klebsiella_oxytoca,8.205446188365796e-05
Butyricicoccus_pullicaecorum,8.18662219423323e-05
Cloacibacillus_porcorum,8.109243003410751e-05
Fusobacterium_necrophorum,8.07431946124609e-05
Lachnoclostridium_sp_An14,8.03594263574278e-05
Veillonella_rogosae,7.964375645092249e-05
Clostridium_methylpentosum,7.89419597356489e-05
Lactobacillus_fermentum,7.893892984354485e-05
Dorea_sp_CAG_317,7.893422400575656e-05
Parvimonas_sp_KA00067,7.869558711435116e-05
Morganella_morganii,7.71438138474697e-05
Citrobacter_freundii,7.68246932995797e-05
Actinomyces_massiliensis,7.667982142688296e-05
Oxalobacter_formigenes,7.633909710836844e-05
Lachnospiraceae_bacterium_2_1_46FAA,7.543381447896066e-05
Actinomyces_johnsonii,7.479003416674499e-05
Odoribacter_laneus,7.174055778866652e-05
Proteus_mirabilis,7.061014991040998e-05
Eubacterium_infirmum,6.962239503709969e-05
Prevotella_sp_CAG_873,6.635196684893203e-05
Dialister_succinatiphilus,6.549212891707945e-05
Eubacteriaceae_bacterium_CHKCI005,6.485142860458498e-05
Lactobacillus_delbrueckii,6.411988290420019e-05
Ruminococcus_sp_CAG_579,6.318706456922296e-05
Lactobacillus_sakei,6.167858686360485e-05
Alloscardovia_omnicolens,6.102951951955878e-05
Butyrivibrio_sp_CAG_318,6.008173803896332e-05
Firmicutes_bacterium_CAG_646,5.993919764286055e-05
Lactococcus_garvieae,5.607033489731546e-05
Prevotella_sp_CAG_5226,5.606253693518025e-05
Sanguibacteroides_justesenii,5.4613647329997785e-05
Enterobacter_cloacae_complex,5.4210419351802494e-05
Haemophilus_parahaemolyticus,5.264965532771023e-05
Selenomonas_sputigena,5.261257551536775e-05
Corynebacterium_argentoratense,5.229102162598556e-05
Pyramidobacter_piscolens,5.142901591653034e-05
Streptococcus_pseudopneumoniae,5.1098274004783385e-05
Granulicatella_adiacens,5.090161233099556e-05
Olsenella_uli,5.073342743606663e-05
Lactobacillus_mucosae,5.007183331246327e-05
Prevotella_timonensis,5.0051961447931e-05
Alistipes_timonensis,4.978361184348411e-05
Oscillibacter_sp_PC13,4.959580476475704e-05
Clostridium_sp_CAG_253,4.90367240448117e-05
Lachnospiraceae_bacterium_oral_taxon_096,4.8974601999556876e-05
Actinomyces_turicensis,4.8230640212997176e-05
Streptococcus_sp_HPH0090,4.784060174863103e-05
Megasphaera_sp_MJR8396C,4.718924919146893e-05
Prevotella_buccae,4.6919801579776977e-05
Prevotella_bivia,4.586146827709085e-05
Enterorhabdus_caecimuris,4.567949258583678e-05
Lachnoanaerobaculum_saburreum,4.531715326632485e-05
Acidaminococcus_sp_CAG_542,4.389076409238808e-05
Clostridium_sp_CAG_167,4.342969925152837e-05
Acidaminococcus_fermentans,4.247979143193274e-05
Lactococcus_petauri,4.230972248818136e-05
Firmicutes_bacterium_CAG_238,4.217885835869088e-05
Bacteroides_fluxus,4.176869598298465e-05
Eubacterium_callanderi,4.1108882471092254e-05
Lactobacillus_gasseri,4.02646410835086e-05
Lachnoclostridium_sp_An118,4.01005393664927e-05
Prevotella_disiens,4.008042136678578e-05
Abiotrophia_defectiva,3.980069150976839e-05
Enterococcus_avium,3.889280379723741e-05
Streptococcus_lutetiensis,3.83192844703174e-05
Prevotella_sp_AM42_24,3.730184066222038e-05
Bacteroides_sp_D2,3.714472898015734e-05
Clostridiales_bacterium_1_7_47FAA,3.640234394817202e-05
Streptococcus_sinensis,3.618667773306616e-05
Citrobacter_europaeus,3.559889633316298e-05
Bacteroides_sp_CAG_530,3.485734955030979e-05
Anaerotruncus_sp_CAG_528,3.315577091231421e-05
Dialister_sp_CAG_357,3.238103905197631e-05
Fusobacterium_sp_CAG_439,3.1656289656677546e-05
Weissella_confusa,3.140702948620662e-05
Prevotella_sp_CAG_485,3.122270357354572e-05
Butyribacterium_methylotrophicum,3.116389222653202e-05
Streptococcus_agalactiae,3.1118113408089366e-05
Citrobacter_portucalensis,3.0167519410118158e-05
Terrisporobacter_othiniensis,2.9463987741387897e-05
Megasphaera_sp_DISK_18,2.928454859486885e-05
Campylobacter_gracilis,2.8691796211573873e-05
Klebsiella_michiganensis,2.8491675766416917e-05
Lactobacillus_crispatus,2.819342668608658e-05
Ruminococcus_sp_CAG_488,2.782767602538263e-05
Porphyromonas_gingivalis,2.6840311000704617e-05
Porphyromonas_endodontalis,2.6274679634637406e-05
Bacteroides_coagulans,2.6232665831507926e-05
Enterobacter_mori,2.56289285441674e-05
Filifactor_alocis,2.5338598241823078e-05
Ruminococcus_obeum_CAG_39,2.5262769368507674e-05
Weissella_cibaria,2.5108030319270146e-05
Streptococcus_sp_HMSC034E03,2.4623652599017582e-05
Blautia_sp_N6H1_15,2.451437579927443e-05
Bacteroides_sp_OM08_11,2.446843066387295e-05
Kluyvera_cryocrescens,2.4448294471228875e-05
Prevotella_sp_oral_taxon_473,2.401722856068922e-05
Bacteroides_sp_CAG_462,2.3899108798949433e-05
Lactobacillus_amylovorus,2.3438667088609678e-05
Lactobacillus_reuteri,2.288762996746778e-05
Prevotella_corporis,2.1771269040166517e-05
Blautia_sp_An249,2.1767960052355838e-05
Raoultella_ornithinolytica,2.1699516921719642e-05
Ruminococcus_sp_CAG_403,2.162213113636905e-05
Eubacterium_sp_OM08_24,2.1301540362343255e-05
Bifidobacterium_kashiwanohense,2.1056300104669346e-05
Prevotella_sp_CAG_755,2.066563767863976e-05
Anaerofilum_sp_An201,2.0592271386657232e-05
Peptoniphilus_harei,1.9954048280144716e-05
Clostridiales_bacterium_CHKCI006,1.9358618384043187e-05
Pseudomonas_aeruginosa_group,1.9335800988630383e-05
Mogibacterium_pumilum,1.911001458134855e-05
Clostridium_hylemonae,1.86003143409951e-05
Ruminococcus_sp_CAG_624,1.782901710129783e-05
Clostridium_sp_CAG_510,1.741721926470561e-05
Alloprevotella_tannerae,1.7050137593482277e-05
Clostridium_butyricum,1.658221719785932e-05
Eubacterium_saphenum,1.640817409580667e-05
Propionibacterium_acidifaciens,1.6353831270667346e-05
Streptococcus_downei,1.628080764236443e-05
Gardnerella_vaginalis,1.5889980784588873e-05
Eubacterium_nodatum,1.5821497852872626e-05
Megamonas_funiformis_CAG_377,1.5630919583260167e-05
Candidatus_Stoquefichus_sp_KLE1796,1.5516043737180746e-05
Bacteroides_sp_CAG_633,1.532429587348602e-05
Firmicutes_bacterium_CAG_424,1.5245146404694234e-05
Parascardovia_denticolens,1.4987150616823488e-05
Raoultella_planticola,1.4962048729534515e-05
Bacteroides_stercorirosoris,1.4155646447285468e-05
Streptococcus_sp_NLAE_zl_C503,1.3942598873206911e-05
Roseburia_sp_CAG_182,1.37525062881392e-05
Bacteroides_sp_43_108,1.3727054328560875e-05
Prevotella_buccalis,1.3525912131557993e-05
Brachyspira_pilosicoli,1.3345898169929254e-05
Aggregatibacter_aphrophilus,1.3207524775570305e-05
Campylobacter_ureolyticus,1.3056521653298001e-05
Neisseria_subflava,1.2846102037169892e-05
Citrobacter_braakii,1.2774649341236134e-05
Roseburia_sp_CAG_309,1.2732670976863073e-05
Clostridium_sp_D5,1.2354495043930645e-05
Citrobacter_pasteurii,1.1657441397351174e-05
Erysipelothrix_larvae,1.1561936126064647e-05
Prevotella_sp_CAG_891,1.1518161255673691e-05
Lactobacillus_plantarum,1.1344063578124087e-05
Streptococcus_peroris,1.1232413179561618e-05
Actinomyces_sp_oral_taxon_170,1.1223853318666723e-05
Enterobacter_bugandensis,1.1201374574183982e-05
Gemella_asaccharolytica,1.1050387836932712e-05
Finegoldia_magna,1.0827290485350809e-05
Stomatobaculum_longum,1.0454971262372321e-05
Kluyvera_ascorbata,9.906201022902107e-06
Enterococcus_gallinarum,9.529071919855193e-06
Cutibacterium_acnes,9.268990608834556e-06
Prevotella_histicola,9.253201519627414e-06
Streptococcus_viridans,9.245276970621907e-06
Clostridioides_difficile,9.223457365635737e-06
Comamonas_kerstersii,9.169917148694938e-06
Aeriscardovia_aeriphila,9.13444159525563e-06
Megamonas_rupellensis,8.523852539983064e-06
Porphyromonas_sp_HMSC065F10,8.476754486904695e-06
Peptoniphilus_lacrimalis,8.384635272466003e-06
Anaeroglobus_geminatus,8.221587105500266e-06
Peptococcus_niger,7.854830539266626e-06
Haemophilus_paraphrohaemolyticus,7.718326238137346e-06
Staphylococcus_aureus,7.460289534135891e-06
Paraclostridium_bifermentans,7.2364291884275885e-06
Pediococcus_acidilactici,6.983863574925657e-06
Clostridium_celatum,6.933738797829589e-06
Alistipes_sp_An31A,6.880461227523361e-06
